PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,zn,z,n
0.89585733,0.9078502,0.8543492,-0.8883571,-0.01585532,-0.47571397,-1.2095158,-0.8087431,-0.5411545,-0.4909166,42-70,42,70
0.82014495,0.8462253,-0.968632,-0.68090695,-0.48207593,-0.30287656,-1.2220945,-0.7817167,-0.70323485,-0.4721577,42-71,42,71
0.8658782,0.9030304,0.8610988,-0.8328988,-0.2562323,-0.30443847,-1.1439946,-0.75750756,-0.64744174,-0.39758727,42-72,42,72
0.7762452,0.8400729,-0.9762123,-0.68463176,-0.6101404,-0.13297743,-1.1102157,-0.76057345,-0.6380373,-0.54843354,42-73,42,73
0.8209782,0.8957387,0.939954,-0.94010717,-0.44976428,-0.1211396,-0.92213684,-0.6926563,-0.58156115,-0.28094044,42-74,42,74
0.717168,0.832955,-0.7445301,-0.7727571,-0.9761262,0.10455926,-0.8539168,-0.62245786,-0.51317424,-0.39694613,42-75,42,75
0.77529985,0.89457184,1.022745,-1.0012181,-0.6948735,0.021797791,-0.7211513,-0.6358282,-0.7381272,-0.05269205,42-76,42,76
0.6907151,0.8581238,-0.66082484,-0.7233518,-1.1943088,0.24299566,-0.62269956,-0.6591454,-0.65597403,-0.0041241245,42-77,42,77
1.7844843,-1.1332749,1.1714447,-0.5840848,-0.16392048,-0.022116771,-1.0968367,-0.58701134,-0.37376085,-0.07950577,43-42,43,42
1.6709226,-1.222867,-0.841538,-0.43718082,-0.7429885,0.16212457,-1.1069824,-0.5456777,-0.54933864,-0.1343035,43-43,43,43
1.7255869,-1.1426239,1.2223046,-0.66464275,-0.31084156,-0.017389584,-1.1230519,-0.4773204,-0.5415168,0.0053017572,43-44,43,44
1.6420748,-1.2112802,-0.64559364,-0.616173,-0.9198183,0.21123606,-1.0632257,-0.30723017,-0.67630327,0.070033625,43-45,43,45
1.6661931,-1.1290936,1.4282099,-0.746948,-0.7045,0.17989439,-0.7429423,-0.24149138,-0.4550993,0.3255141,43-46,43,46
1.566709,-1.212615,-0.52854717,-0.66885716,-1.3165172,0.46345174,-0.7937739,-0.075269654,-0.68182284,0.27420852,43-47,43,47
1.6227696,-1.1571828,1.4560509,-0.8980692,-1.008331,0.37930536,-0.6853164,-0.13240981,-0.7731856,0.42712075,43-48,43,48
1.5245118,-1.1952112,-0.4606012,-0.65667397,-1.5110301,0.5408006,-0.648385,0.018554155,-0.87250733,0.50428647,43-49,43,49
1.5267926,-1.1335458,1.7020793,-0.8559582,-0.9414897,0.3942198,-0.43274933,0.004399658,-0.5859692,0.5914498,43-50,43,50
1.3526363,-1.1983038,-0.8558206,-0.63108706,-0.6931987,0.0018062666,-0.30132312,0.021805448,-0.74880344,1.1536589,43-51,43,51
1.4056647,-1.176111,0.36140767,-0.9852884,0.54407984,-0.5591438,-0.09156724,0.12593414,-0.7257883,1.6753106,43-52,43,52
1.327173,-1.2230501,-1.053822,-0.753852,0.104168564,-0.36638993,-0.1460725,-0.059645336,-0.71399283,1.4444822,43-53,43,53
1.3480603,-1.1566193,0.488619,-0.9233046,0.64900947,-0.62949765,-0.3962028,-0.08098045,-0.7620543,1.2322049,43-54,43,54
1.2560773,-1.2365109,-1.1423806,-0.8335714,0.22515444,-0.42196327,-0.49843237,-0.028835775,-0.7890611,1.0513483,43-55,43,55
1.2754052,-1.1738237,0.53042686,-0.8077178,0.74100304,-0.63606274,-0.57734156,-0.16241606,-0.48452467,0.6960415,43-56,43,56
1.1763222,-1.2426437,-1.2157416,-0.7535276,0.41489774,-0.5495794,-0.8521722,-0.23683403,-0.674077,0.4041774,43-57,43,57
1.210239,-1.1585354,0.6074539,-0.7802026,0.949368,-0.749138,-0.76033926,-0.2326412,-0.37103143,0.54203445,43-58,43,58
1.1416497,-1.2291093,-1.253567,-0.5948083,0.6032014,-0.72700983,-1.0213876,-0.26538557,-0.37756622,0.26067874,43-59,43,59
1.1505255,-1.176325,0.69290495,-0.85611975,0.76448876,-0.67762387,-1.1929787,-0.2957863,-0.19796607,-0.023750883,43-60,43,60
1.0467321,-1.2301878,-1.0782741,-0.63781595,0.05100374,-0.35555762,-1.1415783,-0.43181992,-0.3899935,-0.19294176,43-61,43,61
1.0865643,-1.1797405,0.73212117,-0.7444685,0.38787743,-0.502678,-1.0959545,-0.26215538,-0.32231554,0.18568693,43-62,43,62
0.9818353,-1.2393371,-1.0802367,-0.6648022,0.018382525,-0.2740614,-1.1710892,-0.28538424,-0.16740696,-0.059372723,43-63,43,63
1.038467,-1.1597328,0.88316685,-0.7838999,0.39164865,-0.4737138,-1.2395419,-0.38574517,-0.25619102,-0.27613,43-64,43,64
0.940449,-1.2235239,-0.94603676,-0.58955085,-0.17436859,-0.23097225,-1.3645083,-0.25014096,-0.35042265,-0.3188845,43-65,43,65
0.9573533,-1.1670177,0.8232716,-0.7480309,0.40918535,-0.5552675,-1.3643593,-0.3199628,-0.2660385,-0.24642888,43-66,43,66
0.9043527,-1.2346531,-1.0002995,-0.60098255,-0.11353794,-0.2997979,-1.4316968,-0.291864,-0.26921082,-0.3846913,43-67,43,67
0.9206161,-1.1764475,0.8402122,-0.74658024,0.321904,-0.41676578,-1.4134042,-0.3979966,-0.09033355,-0.46042997,43-68,43,68
0.8406629,-1.2365153,-0.9315926,-0.61116016,-0.20903552,-0.21057075,-1.4296417,-0.31794536,-0.15029372,-0.4014196,43-69,43,69
0.8629832,-1.1593932,0.9491363,-0.76819074,0.070448376,-0.32511792,-1.4992126,-0.22881661,-0.23739915,-0.48858738,43-70,43,70
0.7872708,-1.2210182,-0.8738446,-0.56074005,-0.39577225,-0.1522806,-1.511791,-0.20178999,-0.3994793,-0.4698285,43-71,43,71
0.83300394,-1.1642127,0.9558859,-0.71273214,-0.1699288,-0.15384221,-1.4336908,-0.177581,-0.3436865,-0.39525795,43-72,43,72
0.74337095,-1.2271702,-0.8814249,-0.56446505,-0.52383685,0.017618813,-1.3999124,-0.18064678,-0.33428213,-0.5461045,43-73,43,73
0.788104,-1.1715049,1.034741,-0.81994045,-0.36346048,0.029456567,-1.2118335,-0.112729855,-0.27780584,-0.27861115,43-74,43,74
0.6842937,-1.2342885,-0.6497428,-0.6525903,-0.8898227,0.25515547,-1.1436133,-0.042531107,-0.20941882,-0.39461678,43-75,43,75
0.7424256,-1.1726717,1.1175319,-0.8810518,-0.6085699,0.17239381,-1.0108479,-0.0559016,-0.43437195,-0.050362777,43-76,43,76
0.65784085,-1.20912,-0.56603765,-0.60318506,-1.1080053,0.39359173,-0.9123961,-0.079218745,-0.3522184,-0.001794805,43-77,43,77
0.6929327,-1.1723487,1.188389,-0.8870695,-0.74870926,0.33585835,-0.74049115,-0.0015080213,-0.3458454,0.09209888,43-78,43,78
0.6277583,-1.2137444,-0.54010314,-0.6723625,-1.3411708,0.61100477,-0.67971486,0.15010253,-0.42118734,0.34366575,43-79,43,79
1.7057854,0.84954214,-1.0179082,-0.7317982,-0.40528727,0.052304722,-1.1991405,0.24876781,-0.4914495,-0.3382168,44-41,44,41
1.7293903,0.90988296,1.1013765,-0.8479002,-0.25670534,0.06884139,-1.1014534,0.3055414,-0.4465112,-0.16383727,44-42,44,42
1.6704932,0.900534,1.1522366,-0.9284581,-0.40362632,0.07356858,-1.1276686,0.41523215,-0.614267,-0.079029754,44-44,44,44
1.5869809,0.83187777,-0.71566147,-0.87998843,-1.012603,0.3021942,-1.0678422,0.58532244,-0.74905366,-0.014297791,44-45,44,45
1.6110989,0.91406417,1.358142,-1.0107633,-0.7972845,0.27085254,-0.7475588,0.6510613,-0.52784956,0.24118274,44-46,44,46
1.5116153,0.83054304,-0.5986151,-0.93267286,-1.4093022,0.5544098,-0.79839057,0.8172827,-0.75457317,0.18987717,44-47,44,47
1.5676758,0.8859754,1.3859835,-1.1618848,-1.1011158,0.47026357,-0.6899329,0.7601427,-0.845936,0.3427893,44-48,44,48
1.4694179,0.84794694,-0.53066903,-0.9204894,-1.6038153,0.63175887,-0.6530016,0.91110694,-0.94525766,0.41995502,44-49,44,49
1.4716988,0.9096126,1.632011,-1.1197731,-1.0342747,0.48517823,-0.43736607,0.8969525,-0.6587198,0.5071185,44-50,44,50
1.2975422,0.8448543,-0.9258884,-0.89490265,-0.78598356,0.0927643,-0.30593988,0.91435796,-0.8215537,1.0693271,44-51,44,51
1.3505709,0.8670468,0.2913399,-1.2491041,0.45129496,-0.46818575,-0.09618397,1.0184867,-0.79853874,1.5909792,44-52,44,52
1.2720791,0.82010823,-1.1238896,-1.0176674,0.0113837235,-0.2754319,-0.1506892,0.8329071,-0.786743,1.3601507,44-53,44,53
1.2929665,0.88653886,0.41855124,-1.1871198,0.5562249,-0.53853935,-0.4008197,0.8115722,-0.8348045,1.1478734,44-54,44,54
1.2009833,0.8066472,-1.2124485,-1.097387,0.13236952,-0.33100525,-0.50304925,0.8637168,-0.86181134,0.9670168,44-55,44,55
1.2203113,0.86933434,0.4603591,-1.0715333,0.6482183,-0.5451047,-0.58195806,0.73013663,-0.55727494,0.6117102,44-56,44,56
1.1212283,0.80051416,-1.2858094,-1.017343,0.32211283,-0.45862123,-0.85678905,0.6557187,-0.7468268,0.31984586,44-57,44,57
1.1551453,0.88462317,0.5373861,-1.0440181,0.85658324,-0.6581799,-0.7649559,0.6599112,-0.44378176,0.457703,44-58,44,58
1.086556,0.8140486,-1.3236353,-0.8586238,0.5104165,-0.6360516,-1.0260044,0.62716717,-0.45031637,0.17634737,44-59,44,59
1.0954316,0.8668328,0.6228371,-1.1199353,0.6717036,-0.5866655,-1.197595,0.59676623,-0.2707163,-0.1080823,44-60,44,60
0.991638,0.81297016,-1.1483418,-0.90163136,-0.041781276,-0.26459935,-1.1461948,0.46073258,-0.46274373,-0.27727333,44-61,44,61
1.0314703,0.8634175,0.6620535,-1.0082839,0.29509258,-0.4117197,-1.1005709,0.6303972,-0.3950659,0.10135547,44-62,44,62
0.9267411,0.80382097,-1.1503041,-0.9286176,-0.07440242,-0.18310322,-1.1757057,0.60716844,-0.24015714,-0.14370406,44-63,44,63
0.983373,0.8834255,0.81309897,-1.0477153,0.2988637,-0.3827556,-1.2441585,0.5068073,-0.3289412,-0.3604613,44-64,44,64
0.885355,0.8196342,-1.0161045,-0.8533662,-0.26715344,-0.14001405,-1.3691249,0.6424116,-0.42317292,-0.403216,44-65,44,65
0.9022593,0.87614036,0.75320405,-1.0118465,0.31640074,-0.46430936,-1.3689761,0.5725897,-0.3387889,-0.33076036,44-66,44,66
0.8492587,0.808505,-1.0703673,-0.8647978,-0.20632277,-0.20883955,-1.4363134,0.6006886,-0.3419612,-0.46902272,44-67,44,67
0.86552215,0.86671054,0.7701444,-1.0103955,0.22911891,-0.32580754,-1.4180207,0.49455598,-0.16308382,-0.5447613,44-68,44,68
0.78556895,0.8066424,-1.0016607,-0.8749754,-0.30182046,-0.11961253,-1.434258,0.5746074,-0.2230439,-0.4857511,44-69,44,69
0.8078892,0.88376486,0.87906873,-1.032006,-0.02233644,-0.2341597,-1.5038291,0.6637359,-0.31014946,-0.57291895,44-70,44,70
0.73217684,0.8221397,-0.9439126,-0.8245557,-0.48855695,-0.061322417,-1.5164078,0.69076264,-0.47222972,-0.55415964,44-71,44,71
0.77791005,0.8789452,0.8858181,-0.97654766,-0.26271358,-0.06288414,-1.4383079,0.7149716,-0.41643667,-0.4795893,44-72,44,72
0.68827695,0.8159874,-0.9514929,-0.82828045,-0.61662155,0.10857684,-1.4045292,0.7119058,-0.40703228,-0.6304357,44-73,44,73
0.73301005,0.8716533,0.96467334,-1.0837559,-0.45624554,0.12041479,-1.2164503,0.77982277,-0.35055614,-0.36294258,44-74,44,74
0.6291998,0.8088694,-0.7198105,-0.9164057,-0.98260754,0.34611362,-1.14823,0.85002136,-0.28216904,-0.47894844,44-75,44,75
0.68733186,0.87048656,1.0474643,-1.1448672,-0.7013548,0.26335198,-1.0154644,0.836651,-0.5071221,-0.13469417,44-76,44,76
0.60274696,0.83403844,-0.6361054,-0.8670007,-1.20079,0.48454988,-0.91701293,0.8133338,-0.42496884,-0.086126395,44-77,44,77
0.6378389,0.8708096,1.1183208,-1.1508849,-0.84149426,0.42681643,-0.74510795,0.8910446,-0.41859564,0.0077674137,44-78,44,78
0.57266444,0.8294135,-0.610171,-0.93617815,-1.4339553,0.70196265,-0.6843316,1.042655,-0.49393764,0.25933424,44-79,44,79
0.62718123,0.8910153,1.2265143,-1.0779016,-1.0705706,0.5837298,-0.5071911,1.0762099,-0.47176334,0.49121633,44-80,44,80
0.5211887,0.850193,-0.407148,-0.92296755,-1.5635158,0.839537,-0.4417204,1.049858,-0.47935766,0.5130261,44-81,44,81
1.6098351,-1.1039639,1.2547659,-0.84189796,-0.7138883,-0.44851086,-0.98164314,0.17942674,-0.35128435,-0.029375054,45-44,45,44
1.5263228,-1.1726204,-0.6131325,-0.79342836,-1.3228648,-0.21988526,-0.9218168,0.34951702,-0.48607084,0.03535683,45-45,45,45
1.5504409,-1.0904332,1.4606712,-0.92420334,-1.1075467,-0.2512268,-0.6015333,0.4152559,-0.2648669,0.2908373,45-46,45,46
1.4509573,-1.173955,-0.4960858,-0.8461128,-1.7195638,0.03233043,-0.652365,0.5814774,-0.49159035,0.23953167,45-47,45,47
1.5070179,-1.1185226,1.4885123,-1.0753248,-1.411378,-0.051816054,-0.5439074,0.5243373,-0.5829532,0.39244398,45-48,45,48
1.4087598,-1.1565511,-0.42813975,-0.83392936,-1.9140774,0.10967963,-0.50697607,0.67530173,-0.682275,0.4696096,45-49,45,49
1.4110405,-1.0948855,1.7345406,-1.0332133,-1.3445368,-0.03690155,-0.2913405,0.6611468,-0.39573675,0.556773,45-50,45,50
1.2368844,-1.159644,-0.82335955,-0.80834275,-1.0962456,-0.42931503,-0.15991428,0.6785526,-0.5585712,1.1189822,45-51,45,51
1.2899129,-1.1374513,0.39386904,-1.1625441,0.14103283,-0.990265,0.04984143,0.7826812,-0.5355558,1.6406337,45-52,45,52
1.2114213,-1.1843901,-1.0213605,-0.9311072,-0.2988785,-0.7975113,-0.00466359,0.5971017,-0.5237602,1.4098054,45-53,45,53
1.2323084,-1.117959,0.52108026,-1.10056,0.24596265,-1.0606186,-0.25479397,0.57576674,-0.5718218,1.1975285,45-54,45,54
1.1403254,-1.1978505,-1.1099188,-1.0108268,-0.17789246,-0.8530845,-0.35702354,0.62791127,-0.5988287,1.0166715,45-55,45,55
1.1596533,-1.1351634,0.562888,-0.9849733,0.33795595,-1.067184,-0.43593264,0.494331,-0.2942924,0.66136485,45-56,45,56
1.0605702,-1.2039837,-1.1832802,-0.93078303,0.011850667,-0.9807007,-0.7107631,0.41991317,-0.48384434,0.3695005,45-57,45,57
1.0944872,-1.119875,0.6399152,-0.957458,0.546321,-1.1802595,-0.61893034,0.424106,-0.18079904,0.50735754,45-58,45,58
1.025898,-1.1904492,-1.2211056,-0.77206355,0.20015462,-1.158131,-0.87997854,0.39136162,-0.18733375,0.226002,45-59,45,59
1.0347737,-1.137665,0.7253663,-1.0333751,0.36144155,-1.1087451,-1.0515693,0.3609609,-0.0077333767,-0.058427755,45-60,45,60
0.93098015,-1.1915278,-1.0458126,-0.8150714,-0.3520434,-0.78667885,-1.0001693,0.22492716,-0.19976091,-0.22761863,45-61,45,61
0.9708123,-1.1410806,0.76458246,-0.92172366,-0.015169505,-0.9337994,-0.9545455,0.3945918,-0.13208313,0.15101005,45-62,45,62
0.86608326,-1.2006772,-1.0477751,-0.8420575,-0.38466436,-0.7051826,-1.0296801,0.37136295,0.022825593,-0.094049565,45-63,45,63
0.922715,-1.1210724,0.91562825,-0.9611554,-0.011398493,-0.9048353,-1.098133,0.27100182,-0.06595851,-0.31080672,45-64,45,64
0.82469714,-1.1848636,-0.91357565,-0.76680607,-0.5774157,-0.66209364,-1.2230994,0.40660617,-0.1601901,-0.35356137,45-65,45,65
0.84160143,-1.1283573,0.8557331,-0.9252864,0.0061385473,-0.98638856,-1.2229507,0.33678436,-0.075806074,-0.28110567,45-66,45,66
0.78860086,-1.1959931,-0.9678381,-0.7782378,-0.5165849,-0.7309191,-1.290288,0.36488312,-0.07897838,-0.41936812,45-67,45,67
0.8048643,-1.1377875,0.8726733,-0.9238355,-0.08114307,-0.84788716,-1.2719951,0.25875047,0.09989898,-0.4951067,45-68,45,68
0.724911,-1.1978554,-0.89913154,-0.7884155,-0.61208254,-0.641692,-1.2882326,0.3388019,0.03993894,-0.43609652,45-69,45,69
0.7472313,-1.1207329,0.9815978,-0.9454459,-0.33259866,-0.75623935,-1.3578035,0.4279306,-0.047166664,-0.52326417,45-70,45,70
0.6715188,-1.1823583,-0.84138334,-0.7379955,-0.7988192,-0.583402,-1.3703822,0.4549572,-0.20924695,-0.5045053,45-71,45,71
0.7172521,-1.1255527,0.98834765,-0.8899879,-0.5729759,-0.58496356,-1.2922823,0.47916633,-0.15345396,-0.42993486,45-72,45,72
0.62761897,-1.1885103,-0.8489639,-0.7417207,-0.9268843,-0.41350266,-1.2585038,0.47610036,-0.1440496,-0.58078116,45-73,45,73
0.6723522,-1.1328447,1.0672026,-0.997196,-0.7665077,-0.4016648,-1.0704244,0.5440173,-0.0875733,-0.31328803,45-74,45,74
0.5685418,-1.1956283,-0.6172814,-0.82984555,-1.2928697,-0.17596589,-1.0022047,0.6142158,-0.019186432,-0.4292938,45-75,45,75
0.6266738,-1.1340114,1.1499933,-1.058307,-1.011617,-0.25872746,-0.8694388,0.6008456,-0.24413931,-0.08503955,45-76,45,76
0.5420889,-1.1704599,-0.53357625,-0.7804404,-1.5110525,-0.037529588,-0.7709873,0.57752854,-0.16198625,-0.036471616,45-77,45,77
0.57718086,-1.1336884,1.2208502,-1.0643251,-1.1517564,-0.095263034,-0.59908223,0.65523916,-0.1556129,0.05742202,45-78,45,78
0.5120064,-1.1750845,-0.5076418,-0.8496178,-1.7442178,0.17988327,-0.53830606,0.8068498,-0.23095503,0.3089889,45-79,45,79
0.5665234,-1.1134821,1.3290436,-0.99134165,-1.3808326,0.061650235,-0.3611655,0.8404046,-0.20878059,0.5408709,45-80,45,80
0.46053067,-1.1543049,-0.3046188,-0.8364076,-1.8737782,0.31745777,-0.29569483,0.81405276,-0.21637492,0.5626807,45-81,45,81
0.48470306,-1.1185051,1.4783931,-1.0673007,-1.2466111,-0.010233035,-0.07139379,0.966597,-0.059398174,1.0464492,45-82,45,82
0.39342478,-1.2014238,-1.1116397,-1.0062917,-0.44612318,-0.6106583,-0.15432993,1.0097919,0.010372603,1.2780486,45-83,45,83
1.5708492,0.9991474,1.161891,-1.0467407,-0.85527974,-0.6129414,-1.1719615,0.13106087,-0.11005914,0.57136405,46-44,46,44
1.4873371,0.9304915,-0.70600694,-0.9982705,-1.4642569,-0.38431594,-1.112135,0.3011511,-0.24484561,0.63609594,46-45,46,45
1.511455,1.012678,1.3677963,-1.129046,-1.2489382,-0.4156574,-0.79185176,0.3668899,-0.023641512,0.8915764,46-46,46,46
1.4119714,0.9291566,-0.5889608,-1.0509554,-1.8609555,-0.13210021,-0.8426833,0.5331113,-0.2503651,0.84027064,46-47,46,47
1.4680319,0.9845889,1.395637,-1.2801675,-1.5527694,-0.21624663,-0.73422587,0.47597137,-0.3417279,0.99318296,46-48,46,48
1.3697742,0.9465607,-0.5210149,-1.0387721,-2.0554688,-0.05475109,-0.6972943,0.6269356,-0.44104978,1.0703487,46-49,46,49
1.3720549,1.0082264,1.6416649,-1.2380557,-1.4859283,-0.20133209,-0.48165873,0.612781,-0.15451162,1.1575122,46-50,46,50
1.1978987,0.9434678,-0.91623455,-1.013185,-1.2376374,-0.59374577,-0.3502327,0.6301867,-0.31734598,1.719721,46-51,46,51
1.250927,0.96566045,0.30099416,-1.3673863,-0.0003586516,-1.1546957,-0.1404767,0.7343152,-0.29433066,2.2413728,46-52,46,52
1.1724353,0.9187218,-1.1142354,-1.1359502,-0.4402702,-0.9619419,-0.1949819,0.54873574,-0.28253502,2.0105445,46-53,46,53
1.1933224,0.98515236,0.42820546,-1.3054028,0.10457102,-1.2250495,-0.4451123,0.5274009,-0.3305966,1.7982671,46-54,46,54
1.1013396,0.90526074,-1.2027946,-1.2156693,-0.31928414,-1.0175153,-0.5473418,0.57954544,-0.35760337,1.6174108,46-55,46,55
1.1206676,0.9679482,0.4700131,-1.1898161,0.1965643,-1.2316146,-0.626251,0.4459653,-0.053067,1.2621039,46-56,46,56
1.0215845,0.8991279,-1.2761551,-1.1356256,-0.12954088,-1.1451315,-0.90108174,0.3715471,-0.24261911,0.97023946,46-57,46,57
1.0555016,0.98323655,0.5470402,-1.1623005,0.40492946,-1.3446901,-0.80924857,0.37573993,0.060426287,1.1080966,46-58,46,58
0.986912,0.912662,-1.3139807,-0.9769063,0.058762956,-1.3225615,-1.0702971,0.3429957,0.053891543,0.8267412,46-59,46,59
0.995788,0.9654465,0.6324913,-1.2382178,0.22004992,-1.2731755,-1.2418878,0.31259495,0.2334917,0.5423114,46-60,46,60
0.8919943,0.9115839,-1.1386877,-1.0199142,-0.49343506,-0.9511096,-1.1904876,0.1765612,0.041464265,0.3731203,46-61,46,61
0.93182665,0.96203095,0.67170787,-1.1265659,-0.1565609,-1.0982299,-1.1448638,0.3462259,0.10914222,0.7517493,46-62,46,62
0.8270974,0.90243495,-1.1406499,-1.0469,-0.52605605,-0.86961335,-1.2199986,0.322997,0.26405063,0.5066896,46-63,46,63
0.8837293,0.98203903,0.8227532,-1.165998,-0.15279008,-1.0692657,-1.2884514,0.22263594,0.17526673,0.2899323,46-64,46,64
0.78571117,0.91824794,-1.0064505,-0.9716488,-0.7188071,-0.8265243,-1.4134177,0.35824028,0.08103509,0.2471776,46-65,46,65
0.8026155,0.97475386,0.76285803,-1.1301289,-0.13525307,-1.1508194,-1.4132687,0.28841838,0.16541919,0.31963336,46-66,46,66
0.749615,0.9071187,-1.0607132,-0.9830807,-0.65797687,-0.8953498,-1.4806066,0.31651708,0.16224675,0.18137099,46-67,46,67
0.7658785,0.96532464,0.77979845,-1.1286781,-0.22253475,-1.0123178,-1.4623135,0.21038443,0.34112433,0.10563228,46-68,46,68
0.6859252,0.9052561,-0.9920067,-0.9932581,-0.7534743,-0.8061227,-1.4785509,0.29043588,0.28116402,0.1646426,46-69,46,69
0.7082456,0.9823784,0.88872254,-1.1502883,-0.4739905,-0.9206699,-1.5481217,0.37956464,0.19405864,0.077474795,46-70,46,70
0.632533,0.9207535,-0.9342585,-0.9428382,-0.9402112,-0.74783283,-1.5607008,0.4065913,0.031978227,0.09623379,46-71,46,71
0.6782663,0.9775589,0.8954726,-1.0948304,-0.7143678,-0.7493941,-1.4826007,0.4308003,0.08777137,0.17080426,46-72,46,72
0.5886332,0.914601,-0.9418387,-0.946563,-1.0682756,-0.5779333,-1.4488219,0.42773443,0.097175814,0.019957839,46-73,46,73
0.63336635,0.9702669,0.97432715,-1.2020386,-0.9078995,-0.56609553,-1.2607429,0.49565142,0.15365176,0.28745103,46-74,46,74
0.529556,0.9074832,-0.7101564,-1.0346884,-1.4342614,-0.3403966,-1.1925229,0.56585,0.2220389,0.17144531,46-75,46,75
0.5876881,0.9691001,1.0571187,-1.2631496,-1.1530087,-0.42315823,-1.0597574,0.55247957,-0.002914239,0.5156996,46-76,46,76
0.5031031,0.93265224,-0.6264512,-0.98528296,-1.6524435,-0.20196009,-0.96130574,0.5291626,0.079239234,0.5642674,46-77,46,77
0.5381951,0.9694231,1.1279756,-1.2691674,-1.2931477,-0.2596936,-0.78940034,0.60687333,0.085612364,0.6581611,46-78,46,78
0.47302046,0.9280271,-0.60051703,-1.0544605,-1.8856094,0.01545263,-0.72862446,0.7584838,0.010270313,0.90972793,46-79,46,79
0.5275374,0.9896289,1.236169,-1.1961842,-1.5222242,-0.10278046,-0.55148375,0.79203856,0.03244449,1.1416099,46-80,46,80
0.4215447,0.94880646,-0.39749384,-1.0412503,-2.0151694,0.15302722,-0.48601314,0.76568675,0.024850288,1.1634198,46-81,46,81
0.4457172,0.9846066,1.3855181,-1.2721429,-1.388003,-0.17466378,-0.26171237,0.9182311,0.18182702,1.6471882,46-82,46,82
0.35443893,0.9016881,-1.2045145,-1.2111343,-0.58751464,-0.7750888,-0.34464815,0.9614258,0.2515977,1.8787875,46-83,46,83
0.3696128,0.9484964,0.085368425,-1.3086998,0.75893176,-1.4419513,-0.23835535,0.7219811,0.33058703,2.1104567,46-84,46,84
0.31664684,0.89771307,-1.5510694,-1.2138956,0.29855818,-1.1685542,-0.27396843,0.62379265,0.5755725,1.901275,46-85,46,85
1.4467193,-1.1212599,-0.6301726,-0.86076754,-1.5369604,-0.78841144,-0.57405645,0.9924322,0.08814198,0.10994717,47-45,47,45
1.4708372,-1.039073,1.443631,-0.9915424,-1.3216419,-0.81975293,-0.253773,1.058171,0.309346,0.36542755,47-46,47,46
1.3713534,-1.1225948,-0.513126,-0.91345173,-1.9336592,-0.5361958,-0.30460483,1.2243929,0.08262231,0.31412208,47-47,47,47
1.427414,-1.067162,1.4714721,-1.142664,-1.6254734,-0.6203421,-0.19614717,1.1672527,-0.008740459,0.4670343,47-48,47,48
1.3291563,-1.1051911,-0.44518027,-0.90126854,-2.128173,-0.4588466,-0.15921567,1.3182167,-0.108062126,0.5442,47-49,47,49
1.3314368,-1.043525,1.7174997,-1.1005524,-1.5586321,-0.6054276,0.056419905,1.3040621,0.17847596,0.63136345,47-50,47,50
1.1572807,-1.1082836,-0.84039986,-0.87568176,-1.310341,-0.9978411,0.1878459,1.3214675,0.015641684,1.1935724,47-51,47,51
1.2103089,-1.0860912,0.3768287,-1.2298831,-0.0730625,-1.5587913,0.39760205,1.4255966,0.038656764,1.7152241,47-52,47,52
1.1318175,-1.1330299,-1.038401,-0.9984467,-0.5129738,-1.3660375,0.3430967,1.240017,0.050452575,1.4843953,47-53,47,53
1.1527047,-1.0665989,0.5040402,-1.1678994,0.031867355,-1.6291453,0.09296635,1.218682,0.0023909525,1.2721184,47-54,47,54
1.0607218,-1.1464903,-1.1269596,-1.0781661,-0.39198798,-1.4216108,-0.009263306,1.2708265,-0.024615832,1.0912615,47-55,47,55
1.0800498,-1.083803,0.54584795,-1.0523126,0.123860665,-1.6357098,-0.08817234,1.1372463,0.2799205,0.7359553,47-56,47,56
0.9809665,-1.1526234,-1.2003205,-0.99812216,-0.20224468,-1.5492268,-0.36300293,1.0628283,0.090368494,0.44409084,47-57,47,57
1.0148835,-1.0685145,0.62287503,-1.0247971,0.33222565,-1.7487853,-0.27116993,1.0670211,0.3934139,0.58194786,47-58,47,58
0.94629407,-1.139089,-1.2381462,-0.839403,-0.013940923,-1.7266569,-0.53221864,1.0342767,0.38687888,0.30059233,47-59,47,59
0.95517,-1.0863048,0.708326,-1.1007142,0.14734644,-1.677271,-0.7038096,1.0038761,0.56647927,0.016162632,47-60,47,60
0.85137624,-1.1401674,-1.062853,-0.8824105,-0.5661386,-1.3552049,-0.6524091,0.86784226,0.37445176,-0.15302828,47-61,47,61
0.89120865,-1.0897202,0.7475423,-0.98906296,-0.22926496,-1.5023254,-0.6067854,1.0375069,0.44212955,0.22560054,47-62,47,62
0.78647953,-1.1493169,-1.0648154,-0.9093967,-0.59875965,-1.2737089,-0.6819198,1.0142784,0.5970385,-0.019459087,47-63,47,63
0.84311134,-1.069712,0.8985879,-1.0284945,-0.22549385,-1.4733613,-0.75037265,0.91391724,0.50825447,-0.23621643,47-64,47,64
0.7450933,-1.1335037,-0.93061554,-0.83414537,-0.791511,-1.2306198,-0.8753391,1.0495216,0.41402274,-0.27897096,47-65,47,65
0.7619976,-1.076997,0.8386926,-0.9926257,-0.20795703,-1.5549148,-0.8751901,0.9796995,0.49840686,-0.20651533,47-66,47,66
